(739.048828125, 1013.9462890625)
(739.4263916015625, 1011.8434448242188)
(739.8131713867188, 1009.7236328125)
(740.2349243164062, 1007.6287841796875)
(740.6785888671875, 1005.5433959960938)
(741.12646484375, 1003.4244995117188)
(741.5186767578125, 1001.322021484375)
(741.8797607421875, 999.3385620117188)
(742.2467651367188, 997.3274536132812)
(742.6082153320312, 995.3466186523438)
(742.9824829101562, 993.374755859375)
(743.3729248046875, 991.3908081054688)
(743.7640991210938, 989.3895263671875)
(744.1550903320312, 987.3921508789062)
(744.5455322265625, 985.3910522460938)
(744.9406127929688, 983.3677368164062)
(745.338134765625, 981.335205078125)
(745.72998046875, 979.3298950195312)
(746.1295776367188, 977.2844848632812)
(746.5233154296875, 975.2726440429688)
(746.94921875, 973.2760620117188)
(747.3781127929688, 971.2308959960938)
(747.7463989257812, 969.223876953125)
(748.0814819335938, 967.1878662109375)
(748.4231567382812, 965.1488647460938)
(748.7644653320312, 963.1107788085938)
(749.1061401367188, 961.072265625)
(749.3955078125, 959.0240478515625)
(749.654296875, 956.9144897460938)
(749.90966796875, 954.8754272460938)
(750.1660766601562, 952.8292236328125)
(750.4258422851562, 950.7594604492188)
(750.6841430664062, 948.6983642578125)
(750.9423828125, 946.6423950195312)
(751.1992797851562, 944.593505859375)
(751.4561767578125, 942.5478515625)
(751.7679443359375, 940.518310546875)
(752.0833129882812, 938.475341796875)
(752.3961791992188, 936.44287109375)
(752.6439819335938, 934.4044189453125)
(752.8971557617188, 932.3667602539062)
(753.154296875, 930.3036499023438)
(753.4074096679688, 928.2691040039062)
(753.6610107421875, 926.2272338867188)
(753.9169921875, 924.1639404296875)
(754.170166015625, 922.1267700195312)
(754.427001953125, 920.0614624023438)
(754.6843872070312, 917.990966796875)
(754.9398193359375, 915.9341430664062)
(755.1957397460938, 913.8809814453125)
(755.4555053710938, 911.7857666015625)
(755.7114868164062, 909.72607421875)
(755.97021484375, 907.6415405273438)
(756.2266235351562, 905.5753173828125)
(756.4866333007812, 903.478271484375)
(756.7470703125, 901.384033203125)
(757.00537109375, 899.3070068359375)
(757.267333984375, 897.1970825195312)
(757.525634765625, 895.113525390625)
(757.783447265625, 893.0346069335938)
(758.0425415039062, 890.9484252929688)
(758.2999267578125, 888.8775024414062)
(758.5154418945312, 886.81201171875)
(758.7112426757812, 884.7130126953125)
(758.923095703125, 882.629638671875)
(759.1497192382812, 880.5576171875)
(759.3719482421875, 878.4965209960938)
(759.5983276367188, 876.4009399414062)
(759.820068359375, 874.344970703125)
(760.0441284179688, 872.2733154296875)
(760.2662963867188, 870.2098999023438)
(760.4927368164062, 868.1192626953125)
(760.716796875, 866.0520629882812)
(760.9423217773438, 863.96435546875)
(761.1677856445312, 861.871826171875)
(761.3909301757812, 859.810302734375)
(761.6163940429688, 857.7262573242188)
(761.8413696289062, 855.6412353515625)
(762.0654296875, 853.5679321289062)
(762.2880859375, 851.50341796875)
(762.5121459960938, 849.4232788085938)
(762.734375, 847.3678588867188)
(762.9574584960938, 845.3016357421875)
(763.1831665039062, 843.20849609375)
(763.4072265625, 841.1375732421875)
(763.6298828125, 839.0712890625)
(763.8572387695312, 836.9671020507812)
(764.082275390625, 834.87646484375)
(764.3053588867188, 832.807373046875)
(764.5280151367188, 830.7425537109375)
(764.7777099609375, 828.6817626953125)
(765.0321655273438, 826.6013793945312)
(765.2838745117188, 824.540771484375)
(765.5407104492188, 822.4385986328125)
(765.7942504882812, 820.3526611328125)
(766.0506591796875, 818.2498168945312)
(766.3094482421875, 816.1253662109375)
(766.564453125, 814.0296020507812)
(766.8189697265625, 811.9459838867188)
(767.0789794921875, 809.818603515625)
(767.335693359375, 807.7141723632812)
(767.5804443359375, 805.6196899414062)
(767.8053588867188, 803.5131225585938)
(768.0336303710938, 801.4115600585938)
(768.261962890625, 799.3143310546875)
(768.4946899414062, 797.1687622070312)
(768.725830078125, 795.0407104492188)
(768.9531860351562, 792.9506225585938)
(769.1795654296875, 790.857666015625)
(769.4074096679688, 788.75390625)
(769.6292724609375, 786.6708374023438)
(769.8209228515625, 784.5796508789062)
(770.0220336914062, 782.4585571289062)
(770.42216796875, 780.36279296875)
(770.821875, 778.2628173828125)
(771.12060546875, 776.18505859375)
(771.5175048828125, 774.116455078125)
(771.9143432617188, 772.0446166992188)
(772.2096557617188, 769.9835205078125)
(772.3975463867188, 767.9135131835938)
(772.5691040039062, 765.8651123046875)
(772.5639770507812, 763.7862548828125)
(772.5587280273438, 761.6884155273438)
(772.449267578125, 759.6234130859375)
(772.211181640625, 757.5516357421875)
(771.9968017578125, 755.4833374023438)
(771.5131713867188, 753.44873046875)
(771.0473876953125, 751.4130859375)
(770.4400390625, 749.3793334960938)
(769.5944458007812, 747.3814086914062)
(768.8312377929688, 745.451171875)
(768.0853881835938, 743.5703125)
(767.2445068359375, 741.7239379882812)
(766.2857055664062, 739.9307861328125)
(765.1336059570312, 738.2741088867188)
(763.9116821289062, 736.6513671875)
(762.6016235351562, 735.1362915039062)
(761.2134399414062, 733.685546875)
(759.7565307617188, 732.30029296875)
(758.1156005859375, 730.8775024414062)
(756.4514770507812, 729.4776611328125)
(754.8825073242188, 728.1710205078125)
(753.2809448242188, 726.9573364257812)
(751.64453125, 725.7698364257812)
(749.9868774414062, 724.6240234375)
(748.292236328125, 723.4955444335938)
(746.5691528320312, 722.4483642578125)
(744.8391723632812, 721.3909301757812)
(743.1275634765625, 720.34375)
(741.358642578125, 719.3234252929688)
(739.55419921875, 718.3248291015625)
(737.775390625, 717.3352661132812)
(735.9932861328125, 716.3433227539062)
(734.1543579101562, 715.3193359375)
(732.3410034179688, 714.3501586914062)
(730.5183715820312, 713.4105834960938)
(728.697509765625, 712.4268798828125)
(726.8885498046875, 711.4146118164062)
(725.1082153320312, 710.423095703125)
(723.308349609375, 709.4202270507812)
(721.4984741210938, 708.4127807617188)
(719.69873046875, 707.4102783203125)
(717.8887939453125, 706.402587890625)
(716.0477905273438, 705.378662109375)
(714.2102661132812, 704.3553466796875)
(712.37841796875, 703.3359375)
(710.5161743164062, 702.298583984375)
(708.666015625, 701.2684936523438)
(706.822265625, 700.2416381835938)
(704.946533203125, 699.197021484375)
(703.1136474609375, 698.177001953125)
(701.2525024414062, 697.1406860351562)
(699.3790283203125, 696.0982055664062)
(697.5098266601562, 695.05810546875)
(695.65625, 694.0261840820312)
(693.7705078125, 692.9769897460938)
(691.901611328125, 691.9364013671875)
(690.0443115234375, 690.9027099609375)
(688.2884521484375, 689.9255981445312)
(686.3914794921875, 688.8699951171875)
(684.5103759765625, 687.8223876953125)
(682.5811767578125, 686.7472534179688)
(680.6767578125, 685.6867065429688)
(678.7884521484375, 684.6353759765625)
(677.0401611328125, 683.661865234375)
(675.130615234375, 682.5994262695312)
(673.2427368164062, 681.5475463867188)
(671.3389892578125, 680.488037109375)
(669.4193115234375, 679.4188232421875)
(667.5164184570312, 678.3592529296875)
(665.6065673828125, 677.2960205078125)
(663.8457641601562, 676.3156127929688)
(662.094970703125, 675.3401489257812)
(660.34326171875, 674.3646240234375)
(658.416259765625, 673.2919311523438)
(656.5078735351562, 672.2279663085938)
(654.7241821289062, 671.2349243164062)
(652.7996215820312, 670.1641845703125)
(650.9098510742188, 669.1109008789062)
(648.9963989257812, 668.045166015625)
(647.1124877929688, 666.9965209960938)
(645.2067260742188, 665.9359130859375)
(643.3223266601562, 664.8859252929688)
(641.4432373046875, 663.8392333984375)
(639.5513916015625, 662.7859497070312)
(637.67626953125, 661.7420043945312)
(635.7838745117188, 660.6829833984375)
(633.8876342773438, 659.5838012695312)
(632.022705078125, 658.5112915039062)
(630.1793823242188, 657.4005126953125)
(628.3280639648438, 656.25537109375)
(626.5057373046875, 655.1375732421875)
(624.6355590820312, 654.0831298828125)
(622.7648315429688, 653.0079956054688)
(620.9070434570312, 651.9107055664062)
(619.0673828125, 650.8185424804688)
(617.2235107421875, 649.7243041992188)
(615.3805541992188, 648.6307983398438)
(613.5301513671875, 647.5328369140625)
(611.654052734375, 646.4194946289062)
(609.7936401367188, 645.3159790039062)
(607.9262084960938, 644.2078247070312)
(606.0618896484375, 643.1015625)
(604.3362426757812, 642.0778198242188)
(602.6425170898438, 640.5009765625)
(600.9219360351562, 639.4813842773438)
(599.2013549804688, 638.4617919921875)
(597.4807739257812, 637.4421997070312)
(595.7601928710938, 636.422607421875)
(594.0396118164062, 635.4029541015625)
(592.3190307617188, 634.3833618164062)
(590.598388671875, 633.36376953125)
(588.8778076171875, 632.3441772460938)
(587.1572265625, 631.3245849609375)
(585.4366455078125, 630.3049926757812)
(583.716064453125, 629.285400390625)
(581.9954833984375, 628.2658081054688)
(580.27490234375, 627.2462158203125)
(578.5543212890625, 626.2265625)
(576.833740234375, 625.2069702148438)
(575.1131591796875, 624.1873779296875)
(573.392578125, 623.1677856445312)
(571.6719970703125, 622.148193359375)
(569.9513549804688, 621.1286010742188)
(568.2307739257812, 620.1090087890625)
(566.5101928710938, 619.0894165039062)
(564.7896118164062, 618.06982421875)
(563.0690307617188, 617.0501708984375)
(561.3484497070312, 616.0305786132812)
(559.6278686523438, 615.010986328125)
(557.9072875976562, 613.9913940429688)
(556.1867065429688, 612.9718017578125)
(554.4661254882812, 611.9522094726562)
(552.7454833984375, 610.9326171875)
(551.02490234375, 609.9130249023438)
(549.3043212890625, 608.8934326171875)
(547.583740234375, 607.8738403320312)
(545.8631591796875, 606.8541870117188)
(544.142578125, 605.8345947265625)
(542.4219970703125, 604.8150024414062)
(540.701416015625, 603.79541015625)
(538.9808349609375, 602.7758178710938)
(537.26025390625, 601.7562255859375)
(535.5396728515625, 600.7366333007812)
(533.819091796875, 599.717041015625)
(532.0984497070312, 598.6974487304688)
(530.3778686523438, 597.6778564453125)
(528.6572875976562, 596.658203125)
(526.9367065429688, 595.6386108398438)
(525.2161254882812, 594.6190185546875)
(523.4955444335938, 593.5994262695312)
(521.7749633789062, 592.579833984375)
(520.0559692382812, 591.5576171875)
(518.3410034179688, 590.528564453125)
(516.6301879882812, 589.49267578125)
(514.9235229492188, 588.4498901367188)
(513.2210693359375, 587.400390625)
(511.52276611328125, 586.343994140625)
(509.82879638671875, 585.2808837890625)
(508.1390075683594, 584.2109375)
(506.4535217285156, 583.13427734375)
(504.77239990234375, 582.0509033203125)
(503.0955810546875, 580.9608154296875)
(501.42315673828125, 579.8639526367188)
(499.755126953125, 578.760498046875)
(498.091552734375, 577.6503295898438)
(496.4324035644531, 576.5335693359375)
(494.7777404785156, 575.4100952148438)
(493.1275634765625, 574.280029296875)
(491.4819641113281, 573.1434326171875)
(489.84088134765625, 572.000244140625)
(488.20440673828125, 570.8504638671875)
(486.5725402832031, 569.6942138671875)
(484.9453125, 568.5313720703125)
(483.32275390625, 567.362060546875)
(481.70489501953125, 566.186279296875)
(480.09173583984375, 565.0040283203125)
(478.4833068847656, 563.8153076171875)
(476.8796691894531, 562.6202392578125)
(475.28082275390625, 561.418701171875)
(473.686767578125, 560.2108154296875)
(472.09759521484375, 558.9965209960938)
(470.5132751464844, 557.77587890625)
(468.933837890625, 556.5489501953125)
(467.3593444824219, 555.315673828125)
(465.7897644042969, 554.076171875)
(464.2251892089844, 552.830322265625)
(462.66558837890625, 551.5782470703125)
(461.11102294921875, 550.3199462890625)
(459.5611267089844, 549.055908203125)
(458.01220703125, 547.7906494140625)
(456.46331787109375, 546.525390625)
(454.9143981933594, 545.2601318359375)
(453.3655090332031, 543.9948120117188)
(451.8166198730469, 542.7295532226562)
(450.2677001953125, 541.4642944335938)
(448.71881103515625, 540.1990356445312)
(447.1698913574219, 538.9337768554688)
(445.6210021972656, 537.6685180664062)
(444.0721130371094, 536.4032592773438)
(442.523193359375, 535.137939453125)
(440.97430419921875, 533.8726806640625)
(439.4253845214844, 532.607421875)
(437.87677001953125, 531.341796875)
(436.33203125, 530.0714721679688)
(434.7923889160156, 528.794921875)
(433.25787353515625, 527.5122680664062)
(431.728515625, 526.2235107421875)
(430.2043151855469, 524.9285888671875)
(428.685302734375, 523.6275634765625)
(427.1714782714844, 522.3204956054688)
(425.6629333496094, 521.0073852539062)
(424.1596374511719, 519.688232421875)
(422.6616516113281, 518.3631591796875)
(421.1689453125, 517.031982421875)
(419.68157958984375, 515.6949462890625)
(418.1995849609375, 514.3519287109375)
(416.7229919433594, 513.0029907226562)
(415.25177001953125, 511.6481628417969)
(413.7860107421875, 510.2874755859375)
(412.3236999511719, 508.92303466796875)
(410.8614501953125, 507.5585632324219)
(409.399169921875, 506.1941223144531)
(407.9368896484375, 504.82965087890625)
(406.4746398925781, 503.4651794433594)
(405.0123596191406, 502.1007080078125)
(403.55010986328125, 500.7362365722656)
(402.08782958984375, 499.37176513671875)
(400.62554931640625, 498.00732421875)
(399.1632995605469, 496.6428527832031)
(397.7010192871094, 495.27838134765625)
(396.2387390136719, 493.9139099121094)
(394.7764892578125, 492.5494384765625)
(393.314208984375, 491.18499755859375)
(391.8519287109375, 489.8205261230469)
(390.3896789550781, 488.4560546875)
(388.9273986816406, 487.0915832519531)
(387.4651184082031, 485.72711181640625)
(386.00286865234375, 484.3626403808594)
(384.54058837890625, 482.9981689453125)
(383.07830810546875, 481.63372802734375)
(381.6160583496094, 480.2692565917969)
(380.1537780761719, 478.90478515625)
(378.6915283203125, 477.5403137207031)
(377.229248046875, 476.17584228515625)
(375.7669677734375, 474.8114013671875)
(374.3047180175781, 473.4469299316406)
(372.8424377441406, 472.08245849609375)
(371.3801574707031, 470.7179870605469)
(369.91790771484375, 469.353515625)
(368.45562744140625, 467.9890441894531)
(366.99334716796875, 466.6246032714844)
(365.5310974121094, 465.2601318359375)
(364.0688171386719, 463.8956604003906)
(362.6065368652344, 462.53118896484375)
(361.144287109375, 461.1667175292969)
(359.6820068359375, 459.80224609375)
(358.2197265625, 458.43780517578125)
(356.7574768066406, 457.0733337402344)
(355.2951965332031, 455.7088623046875)
(353.83294677734375, 454.3443908691406)
(352.37066650390625, 452.97991943359375)
(350.90838623046875, 451.615478515625)
(349.44610595703125, 450.2510070800781)
(347.9838562011719, 448.88653564453125)
(346.5215759277344, 447.5220642089844)
(345.059326171875, 446.1575927734375)
(343.5970458984375, 444.7931213378906)
(342.13543701171875, 443.427978515625)
(340.67852783203125, 442.05780029296875)
(339.22711181640625, 440.6817932128906)
(337.78118896484375, 439.3000183105469)
(336.33929443359375, 437.91400146484375)
(334.8976135253906, 436.5278015136719)
(333.4559326171875, 435.1416015625)
(332.0142517089844, 433.7554016113281)
(330.57257080078125, 432.36920166015625)
(329.1308898925781, 430.9830017089844)
(327.689208984375, 429.5968017578125)
(326.2475280761719, 428.2106018066406)
(324.80584716796875, 426.82440185546875)
(323.3641662597656, 425.4382019042969)
(321.9224853515625, 424.052001953125)
(320.4808044433594, 422.6658020019531)
(319.03912353515625, 421.27960205078125)
(317.5974426269531, 419.89337158203125)
(316.15576171875, 418.5071716308594)
(314.7140808105469, 417.1209716796875)
(313.27239990234375, 415.7347717285156)
(311.8307189941406, 414.34857177734375)
(310.3890380859375, 412.9623718261719)
(308.9473571777344, 411.576171875)
(307.50567626953125, 410.1899719238281)
(306.0639953613281, 408.80377197265625)
(304.622314453125, 407.4175720214844)
(303.1806335449219, 406.0313720703125)
(301.73895263671875, 404.6451416015625)
(300.2972717285156, 403.25897216796875)
(298.8555908203125, 401.87274169921875)
(297.4139099121094, 400.4865417480469)
(295.97222900390625, 399.100341796875)
(294.5305480957031, 397.7141418457031)
(293.0888671875, 396.32794189453125)
(291.6471862792969, 394.9417419433594)
(290.20550537109375, 393.5555419921875)
(288.7638244628906, 392.1693420410156)
(287.3221435546875, 390.78314208984375)
(285.8804626464844, 389.3969421386719)
(284.43878173828125, 388.0107421875)
(282.99713134765625, 386.62451171875)
(281.555419921875, 385.2383117675781)
(280.11376953125, 383.85211181640625)
(278.67205810546875, 382.4659118652344)
(277.23040771484375, 381.0797119140625)
(275.7886962890625, 379.6935119628906)
(274.3470458984375, 378.30731201171875)
(272.90533447265625, 376.9211120605469)
(271.46368408203125, 375.534912109375)
(270.02197265625, 374.1487121582031)
(268.580322265625, 372.76251220703125)
(267.1395263671875, 371.37530517578125)
(265.70379638671875, 369.9829406738281)
(264.2736511230469, 368.5848388671875)
(262.84912109375, 367.1810302734375)
(261.4302062988281, 365.7715148925781)
(260.0169982910156, 364.3563537597656)
(258.6064453125, 362.9384765625)
(257.1959228515625, 361.52056884765625)
(255.785400390625, 360.1026916503906)
(254.3748779296875, 358.6847839355469)
(252.96435546875, 357.26690673828125)
(251.5538330078125, 355.8490295410156)
(250.14329528808594, 354.4311218261719)
(248.73277282714844, 353.01324462890625)
(247.32225036621094, 351.5953369140625)
(245.91171264648438, 350.1774597167969)
(244.50119018554688, 348.7595520019531)
(243.09066772460938, 347.3416748046875)
(241.68014526367188, 345.92376708984375)
(240.2696075439453, 344.5058898925781)
(238.8590850830078, 343.0880126953125)
(237.4485626220703, 341.67010498046875)
(236.03802490234375, 340.2522277832031)
(234.62750244140625, 338.8343200683594)
(233.21697998046875, 337.41644287109375)
(231.80645751953125, 335.99853515625)
(230.3959197998047, 334.5806579589844)
(228.9853973388672, 333.1627502441406)
(227.5748748779297, 331.744873046875)
(226.16433715820312, 330.32696533203125)
(224.75381469726562, 328.9090881347656)
(223.34329223632812, 327.4912109375)
(221.93276977539062, 326.07330322265625)
(220.52224731445312, 324.6554260253906)
(219.11170959472656, 323.2375183105469)
(217.70118713378906, 321.81964111328125)
(216.2906494140625, 320.4017333984375)
(214.880126953125, 318.9838562011719)
(213.4696044921875, 317.56597900390625)
(212.05908203125, 316.1480712890625)
(210.6485595703125, 314.7301940917969)
(209.23802185058594, 313.3122863769531)
(207.82749938964844, 311.8944091796875)
(206.41697692871094, 310.47650146484375)
(205.00643920898438, 309.0586242675781)
(203.59591674804688, 307.6407165527344)
(202.18539428710938, 306.22283935546875)
(200.77487182617188, 304.804931640625)
(199.3643341064453, 303.3870544433594)
(197.9538116455078, 301.96917724609375)
(196.5432891845703, 300.55126953125)
(195.13182067871094, 299.13433837890625)
(193.71519470214844, 297.7225036621094)
(192.29295349121094, 296.3163757324219)
(190.8650665283203, 294.91595458984375)
(189.43162536621094, 293.521240234375)
(187.9925994873047, 292.1322937011719)
(186.5480499267578, 290.74908447265625)
(185.0979461669922, 289.3716735839844)
(183.6423797607422, 288.0000915527344)
(182.18133544921875, 286.6343078613281)
(180.7180938720703, 285.2708740234375)
(179.2548370361328, 283.907470703125)
(177.79159545898438, 282.5440673828125)
(176.32833862304688, 281.1806335449219)
(174.86508178710938, 279.8172302246094)
(173.40184020996094, 278.4538269042969)
(171.93858337402344, 277.09039306640625)
(170.47532653808594, 275.72698974609375)
(169.0120849609375, 274.36358642578125)
(167.548828125, 273.0001525878906)
(166.0855712890625, 271.6367492675781)
(164.62232971191406, 270.2733459472656)
(163.15907287597656, 268.909912109375)
(161.69583129882812, 267.5465087890625)
(160.23257446289062, 266.18310546875)
(158.76931762695312, 264.8196716308594)
(157.3060760498047, 263.4562683105469)
(155.8428192138672, 262.0928649902344)
(154.37957763671875, 260.72943115234375)
(152.91632080078125, 259.36602783203125)
(151.45306396484375, 258.00262451171875)
(149.98980712890625, 256.63922119140625)
(148.5265655517578, 255.27578735351562)
(147.0633087158203, 253.91238403320312)
(145.60006713867188, 252.54896545410156)
(144.13681030273438, 251.185546875)
(142.67355346679688, 249.8221435546875)
(141.21031188964844, 248.45872497558594)
(139.74705505371094, 247.09530639648438)
(138.2838134765625, 245.73190307617188)
(136.820556640625, 244.3684844970703)
(135.3572998046875, 243.00506591796875)
(133.89404296875, 241.64166259765625)
(132.43080139160156, 240.2782440185547)
(130.96754455566406, 238.91482543945312)
(129.50430297851562, 237.55142211914062)
(128.04104614257812, 236.18800354003906)
(126.57778930664062, 234.8245849609375)
(125.11454772949219, 233.461181640625)
(123.65129089355469, 232.09776306152344)
(122.18804168701172, 230.73434448242188)
(120.72479248046875, 229.37094116210938)
(119.26153564453125, 228.0075225830078)
(117.79828643798828, 226.64410400390625)
(116.33503723144531, 225.28070068359375)
(114.87178802490234, 223.9172821044922)
(113.40853881835938, 222.55386352539062)
(111.94528198242188, 221.19046020507812)
(110.4820327758789, 219.82705688476562)
(109.01878356933594, 218.463623046875)
(107.55553436279297, 217.1002197265625)
(106.09227752685547, 215.73681640625)
(104.6290283203125, 214.37338256835938)
(103.16577911376953, 213.00997924804688)
(101.70252227783203, 211.64657592773438)
(100.23927307128906, 210.28314208984375)
(98.7760238647461, 208.91973876953125)
(97.31277465820312, 207.55633544921875)
(95.84951782226562, 206.19290161132812)
(94.38626861572266, 204.82949829101562)
(92.92301940917969, 203.46609497070312)
(91.45977020263672, 202.1026611328125)
(89.99651336669922, 200.7392578125)
(88.53326416015625, 199.3758544921875)
(87.07001495361328, 198.01243591308594)
(85.60676574707031, 196.64901733398438)
(84.14350891113281, 195.28561401367188)
(82.68025970458984, 193.9221954345703)
(81.21701049804688, 192.55877685546875)
(79.7537612915039, 191.19537353515625)
(78.2905044555664, 189.8319549560547)
(76.82725524902344, 188.46853637695312)
(75.36400604248047, 187.10513305664062)
(73.90074920654297, 185.74171447753906)
(72.4375, 184.3782958984375)
(70.97425079345703, 183.014892578125)
(69.51100158691406, 181.65147399902344)
(68.04774475097656, 180.28805541992188)
(66.5844955444336, 178.92465209960938)
(65.12124633789062, 177.5612335205078)
(63.657997131347656, 176.19781494140625)
(62.194740295410156, 174.83441162109375)
(60.73149108886719, 173.4709930419922)
(59.26824188232422, 172.10757446289062)
(57.80499267578125, 170.74417114257812)
(56.34173583984375, 169.38075256347656)
(54.87848663330078, 168.017333984375)
(53.41523742675781, 166.6539306640625)
(51.95198059082031, 165.29051208496094)
(50.488739013671875, 163.92709350585938)
(49.025482177734375, 162.56369018554688)
(47.562225341796875, 161.2002716064453)
(46.09898376464844, 159.83685302734375)
(44.63572692871094, 158.47344970703125)
(43.17041015625, 157.11224365234375)
(41.700340270996094, 155.75621032714844)
(40.22953796386719, 154.40093994140625)
(38.758731842041016, 153.04568481445312)
(37.287925720214844, 151.6904296875)
(35.81712341308594, 150.3351593017578)
(34.346317291259766, 148.9799041748047)
(32.87551498413086, 147.6246337890625)
(31.404708862304688, 146.26937866210938)
(29.933902740478516, 144.91412353515625)
(28.46310043334961, 143.55885314941406)
(26.992294311523438, 142.20359802246094)
(25.5214900970459, 140.84832763671875)
(24.05068588256836, 139.49307250976562)
(22.579879760742188, 138.1378173828125)
(21.10907554626465, 136.7825469970703)
(19.63827133178711, 135.4272918701172)
(18.16746711730957, 134.072021484375)
(16.6966609954834, 132.71676635742188)
(15.22585678100586, 131.36151123046875)
(13.75505256652832, 130.00624084472656)
(12.284248352050781, 128.65098571777344)
(10.81344223022461, 127.29571533203125)
(9.342639923095703, 125.94046020507812)
(7.871833801269531, 124.58518981933594)
(6.401027679443359, 123.22993469238281)
(4.930999755859375, 121.87382507324219)
(3.465850830078125, 120.51246643066406)
(2.00616455078125, 119.14524841308594)
(0.55194091796875, 117.77220153808594)
(-0.89678955078125, 116.39335632324219)
(-2.3399658203125, 114.00874328613281)
(-3.77967929840087, 112.6204833984375)
(-5.13254737854003, 110.14909362792969)
(-6.30046272277832, 106.52698516845703)
(-7.26678657531738, 103.77728271484375)
(-8.01775169372558, 100.9249038696289)
(-8.44265880584716, 97.99624633789062)
(-8.73402919769287, 97.01879119873047)
(-8.88787841796875, 97.02069091796875)
(-8.8743272781372, 95.02230072021484)
(-8.86077613830566, 93.02391052246094)
(-8.60400104522705, 91.02471923828125)
(-8.54722595214843, 89.02552795410156)
(-8.4904499053955, 87.02632904052734)
(-8.43367481231689, 85.02713775634766)
(-8.37689971923828, 83.02793884277344)
(-8.32369995117187, 81.02864837646484)
(-8.27975463867187, 79.02913665771484)
(-8.2451171875, 77.02943420410156)
(-8.21978759765625, 75.02960205078125)
(-8.20376586914062, 73.0296630859375)
(-8.19705200195312, 71.02967834472656)
(-8.19964599609375, 69.02967834472656)
(-8.21157836914062, 67.02971649169922)
(-8.2327880859375, 65.02983093261719)
(-8.2633056640625, 63.030067443847656)
(-8.30316162109375, 61.03046417236328)
(-8.352294921875, 59.031070709228516)
(-8.41073608398437, 57.03192901611328)
(-8.478515625, 55.033077239990234)
(-8.55557250976562, 53.03456497192383)
(-8.64193725585937, 51.03643035888672)
(-8.73757934570312, 49.03872299194336)
(-8.84255981445312, 47.041481018066406)
(-8.95681762695312, 45.04474639892578)
(-9.08035278320312, 43.04856872558594)
(-9.21319580078125, 41.05298614501953)
(-9.35531616210937, 39.05804443359375)
(-9.50674438476562, 37.06378936767578)
(-9.66741943359375, 35.070255279541016)
(-9.83740234375, 33.07749557495117)
(-10.0164966583251, 31.08553123474121)
(-10.1985836029052, 29.09383773803711)
(-10.3806705474853, 27.102144241333008)
(-10.5627574920654, 25.110450744628906)
(-10.7448444366455, 23.118755340576172)
(-10.9269313812255, 21.127063751220703)
(-11.1197814941406, 19.136409759521484)
(-11.3561401367187, 17.150470733642578)
(-11.6381530761718, 15.170498847961426)
(-11.9656753540039, 13.197543144226074)
(-12.3385314941406, 11.232650756835938)
(-12.7565231323242, 9.276863098144531)
(-13.2194290161132, 7.331214904785156)
(-13.7269973754882, 5.396739959716797)
(-14.2789688110351, 3.4744625091552734)
(-14.8750457763671, 1.5654010772705078)
(-15.5149154663085, -0.329431533813476)
(-16.1982345581054, -2.20903205871582)
(-16.9246444702148, -4.07240295410156)
(-17.6937561035156, -5.91856002807617)
(-18.5051651000976, -7.74652099609375)
(-19.3584442138671, -9.55531692504882)
(-20.2531280517578, -11.3439903259277)
(-21.1887588500976, -13.1115913391113)
(-22.1648330688476, -14.8571853637695)
(-23.1808395385742, -16.579849243164)
(-24.236228942871, -18.2786636352539)
(-25.3304443359375, -19.9527359008789)
(-26.4629135131835, -21.6011695861816)
(-27.6330261230468, -23.2230987548828)
(-28.8401718139648, -24.8176612854003)
(-30.0837020874023, -26.3840103149414)
(-31.3610324859619, -27.9229488372802)
(-32.6462783813476, -29.4553146362304)
(-33.9315223693847, -30.9876823425292)
(-35.2167663574218, -32.5200462341308)
(-36.5020141601562, -34.0524101257324)
(-37.7872581481933, -35.5847778320312)
(-39.0725021362304, -37.1171417236328)
(-40.3596954345703, -38.6478767395019)
(-41.666259765625, -40.1620750427246)
(-42.9961013793945, -41.6558723449707)
(-44.348892211914, -43.1289253234863)
(-45.7243194580078, -44.5808677673339)
(-47.1220397949218, -46.0113487243652)
(-48.5417251586914, -47.4200401306152)
(-49.983039855957, -48.80659866333)
(-51.4456329345703, -50.1706886291503)
(-52.9291610717773, -51.5119819641113)
(-54.4332580566406, -52.8301658630371)
(-55.9575729370117, -54.1249198913574)
(-57.5017318725585, -55.3959312438964)
(-59.0647621154785, -56.643684387207)
(-60.5854568481445, -57.9421768188476)
(-62.0190505981445, -59.3362426757812)
(-63.3595466613769, -60.8200454711914)
(-64.6013412475586, -62.3873901367187)
(-65.7392349243164, -64.0317077636718)
(-67.4, -65.7461395263671)
(-68.8, -67.5235061645507)
(-69.7, -69.3563766479492)
(-70.4, -71.2370910644531)
(-71.0, -73.1577758789062)
(-71.6, -75.1104049682617)
(-71.9, -77.0868148803711)
(-72.3, -79.0774002075195)
(-72.45, -81.0694808959961)
(-72.65, -83.0615615844726)
(-72.85, -85.0536422729492)
(-73.0, -87.0457229614257)
(-73.2, -89.0378036499023)
(-73.45, -91.0298843383789)
(-73.65, -93.0219650268554)
(-73.8, -95.014045715332)
(-73.9, -97.0061264038086)
(-74.1, -98.9982070922851)
(-74.3, -100.990287780761)
(-74.5, -102.982368469238)
(-74.6, -104.974449157714)
(-74.8, -106.966529846191)
(-75.0, -108.958610534667)
(-75.2, -110.950691223144)
(-75.4, -112.942771911621)
(-75.6, -114.934852600097)
